,Name,Direction,FarEndPoint,StartPoint,EndPoint,EstTime,time
6344,ECP,2,CHANGI AIRPORT,MARINE PARADE,MARINE VISTA,1,"01/29/2021, 03:30:37"
6345,ECP,2,CHANGI AIRPORT,MARINE VISTA,SIGLAP RD,1,"01/29/2021, 03:30:37"
6346,ECP,2,CHANGI AIRPORT,SIGLAP RD,BEDOK RD,1,"01/29/2021, 03:30:37"
6347,ECP,2,CHANGI AIRPORT,BEDOK RD,ECP SERVICE RD,1,"01/29/2021, 03:30:37"
6348,ECP,2,CHANGI AIRPORT,ECP SERVICE RD,BAYSHORE RD,1,"01/29/2021, 03:30:37"
6349,ECP,2,CHANGI AIRPORT,BAYSHORE RD,XILIN AVE,4,"01/29/2021, 03:30:37"
6350,ECP,2,CHANGI AIRPORT,XILIN AVE,CHANGI AIRPORT,2,"01/29/2021, 03:30:37"
6351,KJE,1,PIE,BKE/KJE INTERCHANGE,WOODLANDS RD,2,"01/29/2021, 03:30:37"
6352,KJE,1,PIE,WOODLANDS RD,CHOA CHU KANG WAY,2,"01/29/2021, 03:30:37"
6353,KJE,1,PIE,CHOA CHU KANG WAY,SUNGEI TENGAH,1,"01/29/2021, 03:30:37"
6354,KJE,1,PIE,SUNGEI TENGAH,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4,"01/29/2021, 03:30:37"
6355,KJE,2,BKE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),SUNGEI TENGAH,3,"01/29/2021, 03:30:37"
6356,KJE,2,BKE,SUNGEI TENGAH,CHOA CHU KANG WAY,2,"01/29/2021, 03:30:37"
6357,KJE,2,BKE,CHOA CHU KANG WAY,WOODLANDS RD,2,"01/29/2021, 03:30:37"
6358,KJE,2,BKE,WOODLANDS RD,BKE/KJE INTERCHANGE,3,"01/29/2021, 03:30:37"
6359,PIE,1,UPPER JURONG RD,PIE/ECP INTERCHANGE,CHANGI SOUTH,1,"01/29/2021, 03:30:37"
6360,PIE,1,UPPER JURONG RD,CHANGI SOUTH,PIE/TPE INTERCHANGE,1,"01/29/2021, 03:30:37"
6361,PIE,1,UPPER JURONG RD,PIE/TPE INTERCHANGE,SIMEI,2,"01/29/2021, 03:30:37"
6362,PIE,1,UPPER JURONG RD,SIMEI,TAMPINES TOWN,1,"01/29/2021, 03:30:37"
6363,PIE,1,UPPER JURONG RD,TAMPINES TOWN,TAMPINES AVE 5,1,"01/29/2021, 03:30:37"
6364,PIE,1,UPPER JURONG RD,TAMPINES AVE 5,JALAN EUNOS,4,"01/29/2021, 03:30:37"
6365,PIE,1,UPPER JURONG RD,JALAN EUNOS,PAYA LEBAR WAY,2,"01/29/2021, 03:30:37"
6366,PIE,1,UPPER JURONG RD,PAYA LEBAR WAY,BENDEMEER EXIT,2,"01/29/2021, 03:30:37"
6367,PIE,1,UPPER JURONG RD,BENDEMEER EXIT,PIE/CTE (CITY) INTERCHANGE,1,"01/29/2021, 03:30:37"
6368,PIE,1,UPPER JURONG RD,PIE/CTE (CITY) INTERCHANGE,PIE/CTE (SLE) INTERCHANGE,1,"01/29/2021, 03:30:37"
6369,PIE,1,UPPER JURONG RD,PIE/CTE (SLE) INTERCHANGE,KIM KEAT LINK,1,"01/29/2021, 03:30:37"
6370,PIE,1,UPPER JURONG RD,KIM KEAT LINK,THOMSON RD,1,"01/29/2021, 03:30:37"
6371,PIE,1,UPPER JURONG RD,THOMSON RD,WHITLEY RD,1,"01/29/2021, 03:30:37"
6372,PIE,1,UPPER JURONG RD,WHITLEY RD,ADAM RD,5,"01/29/2021, 03:30:37"
6373,PIE,1,UPPER JURONG RD,ADAM RD,ENG NEO AVE,2,"01/29/2021, 03:30:37"
6374,PIE,1,UPPER JURONG RD,ENG NEO AVE,PIE/BKE INTERCHANGE,2,"01/29/2021, 03:30:37"
6375,PIE,1,UPPER JURONG RD,PIE/BKE INTERCHANGE,CLEMENTI RD,2,"01/29/2021, 03:30:37"
6376,PIE,1,UPPER JURONG RD,CLEMENTI RD,CLEMENTI AVE 6,3,"01/29/2021, 03:30:37"
6377,PIE,1,UPPER JURONG RD,CLEMENTI AVE 6,BUKIT BATOK EAST AVE 3,0,"01/29/2021, 03:30:37"
6378,PIE,1,UPPER JURONG RD,BUKIT BATOK EAST AVE 3,JURONG TOWN HALL RD,3,"01/29/2021, 03:30:37"
6379,PIE,1,UPPER JURONG RD,JURONG TOWN HALL RD,JURONG EAST AVE 1,1,"01/29/2021, 03:30:37"
6380,PIE,1,UPPER JURONG RD,JURONG EAST AVE 1,JURONG WEST AVE 2,1,"01/29/2021, 03:30:37"
6381,PIE,1,UPPER JURONG RD,JURONG WEST AVE 2,PIE/KJE INTERCHANGE,1,"01/29/2021, 03:30:37"
6382,PIE,1,UPPER JURONG RD,PIE/KJE INTERCHANGE,JALAN BAHAR,2,"01/29/2021, 03:30:37"
6383,PIE,1,UPPER JURONG RD,JALAN BAHAR,PIONEER RD NORTH,1,"01/29/2021, 03:30:37"
6384,PIE,1,UPPER JURONG RD,PIONEER RD NORTH,UPPER JURONG RD,3,"01/29/2021, 03:30:37"
6385,PIE,2,CHANGI AIRPORT,UPPER JURONG RD,PIONEER RD NORTH,3,"01/29/2021, 03:30:37"
6386,PIE,2,CHANGI AIRPORT,PIONEER RD NORTH,JALAN BAHAR,1,"01/29/2021, 03:30:37"
6387,PIE,2,CHANGI AIRPORT,JALAN BAHAR,PIE/KJE INTERCHANGE,1,"01/29/2021, 03:30:37"
6388,PIE,2,CHANGI AIRPORT,PIE/KJE INTERCHANGE,JURONG RD,2,"01/29/2021, 03:30:37"
6389,PIE,2,CHANGI AIRPORT,JURONG RD,JURONG TOWN HALL RD,3,"01/29/2021, 03:30:37"
6390,PIE,2,CHANGI AIRPORT,JURONG TOWN HALL RD,BUKIT BATOK EAST AVE 3,2,"01/29/2021, 03:30:37"
6391,PIE,2,CHANGI AIRPORT,BUKIT BATOK EAST AVE 3,CLEMENTI AVE 6,1,"01/29/2021, 03:30:37"
6392,PIE,2,CHANGI AIRPORT,CLEMENTI AVE 6,BUKIT TIMAH RD,2,"01/29/2021, 03:30:37"
6393,PIE,2,CHANGI AIRPORT,BUKIT TIMAH RD,PIE/BKE INTERCHANGE,3,"01/29/2021, 03:30:37"
6394,PIE,2,CHANGI AIRPORT,PIE/BKE INTERCHANGE,ENG NEO AVE,2,"01/29/2021, 03:30:37"
6395,PIE,2,CHANGI AIRPORT,ENG NEO AVE,LORNIE RD,2,"01/29/2021, 03:30:37"
6396,PIE,2,CHANGI AIRPORT,LORNIE RD,WHITLEY RD,2,"01/29/2021, 03:30:37"
6397,PIE,2,CHANGI AIRPORT,WHITLEY RD,THOMSON RD,2,"01/29/2021, 03:30:37"
6398,PIE,2,CHANGI AIRPORT,THOMSON RD,KIM KEAT LINK,2,"01/29/2021, 03:30:37"
6399,PIE,2,CHANGI AIRPORT,KIM KEAT LINK,PIE/CTE INTERCHANGE,1,"01/29/2021, 03:30:37"
6400,PIE,2,CHANGI AIRPORT,PIE/CTE INTERCHANGE,KALLANG WAY,2,"01/29/2021, 03:30:37"
6401,PIE,2,CHANGI AIRPORT,KALLANG WAY,PAYA LEBAR WAY,2,"01/29/2021, 03:30:37"
6402,PIE,2,CHANGI AIRPORT,PAYA LEBAR WAY,JALAN EUNOS,2,"01/29/2021, 03:30:37"
6403,PIE,2,CHANGI AIRPORT,JALAN EUNOS,BEDOK RESERVOIR RD,2,"01/29/2021, 03:30:37"
6404,PIE,2,CHANGI AIRPORT,BEDOK RESERVOIR RD,BEDOK NORTH RD,0,"01/29/2021, 03:30:37"
6405,PIE,2,CHANGI AIRPORT,BEDOK NORTH RD,TAMPINES AVE 5,3,"01/29/2021, 03:30:37"
6406,PIE,2,CHANGI AIRPORT,TAMPINES AVE 5,SIMEI AVE,0,"01/29/2021, 03:30:37"
6407,PIE,2,CHANGI AIRPORT,SIMEI AVE,TAMPINES ST 31,1,"01/29/2021, 03:30:37"
6408,PIE,2,CHANGI AIRPORT,TAMPINES ST 31,PIE/TPE INTERCHANGE,1,"01/29/2021, 03:30:37"
6409,PIE,2,CHANGI AIRPORT,PIE/TPE INTERCHANGE,PIE/ECP INTERCHANGE,3,"01/29/2021, 03:30:37"
6410,SLE,1,BKE,CTE/SLE INTERCHANGE,YISHUN,3,"01/29/2021, 03:30:37"
6411,SLE,1,BKE,YISHUN,UPPER THOMSON,2,"01/29/2021, 03:30:37"
6412,SLE,1,BKE,UPPER THOMSON,MANDIA RD,3,"01/29/2021, 03:30:37"
6413,SLE,1,BKE,MANDIA RD,WOODLANDS AVE 12,1,"01/29/2021, 03:30:37"
6414,SLE,1,BKE,WOODLANDS AVE 12,WOODLANDS AVE 2,2,"01/29/2021, 03:30:37"
6415,SLE,1,BKE,WOODLANDS AVE 2,BKE/SLE INTERCHANGE,2,"01/29/2021, 03:30:37"
6416,SLE,2,CTE,BKE/SLE INTERCHANGE,WOODLANDS AVE 2,1,"01/29/2021, 03:30:37"
6417,SLE,2,CTE,WOODLANDS AVE 2,WOODLANDS AVE 12,1,"01/29/2021, 03:30:37"
6418,SLE,2,CTE,WOODLANDS AVE 12,MANDAI RD,2,"01/29/2021, 03:30:37"
6419,SLE,2,CTE,MANDAI RD,UPPER THOMSON,2,"01/29/2021, 03:30:37"
6420,SLE,2,CTE,UPPER THOMSON,LENTOR AVE,2,"01/29/2021, 03:30:37"
6421,SLE,2,CTE,LENTOR AVE,TPE/PIE INTERCHANGE,2,"01/29/2021, 03:30:37"
6422,SLE,2,CTE,TPE/PIE INTERCHANGE,YIO CHU KANG,1,"01/29/2021, 03:30:37"
6423,SLE,2,CTE,YIO CHU KANG,CTE/SLE INTERCHANGE,1,"01/29/2021, 03:30:37"
6424,TPE,1,CTE/SLE,PIE/TPE INTERCHANGE,TAMPINES AVE 7,1,"01/29/2021, 03:30:37"
6425,TPE,1,CTE/SLE,TAMPINES AVE 7,TAMPINES AVE 12,2,"01/29/2021, 03:30:37"
6426,TPE,1,CTE/SLE,TAMPINES AVE 12,PASIR RIS DRIVE 8,0,"01/29/2021, 03:30:37"
6427,TPE,1,CTE/SLE,PASIR RIS DRIVE 8,TAMPINES ROAD,1,"01/29/2021, 03:30:37"
6428,TPE,1,CTE/SLE,TAMPINES ROAD,TAMPINES AVE 10,1,"01/29/2021, 03:30:37"
6429,TPE,1,CTE/SLE,TAMPINES AVE 10,LOR HALUS,2,"01/29/2021, 03:30:37"
6430,TPE,1,CTE/SLE,LOR HALUS,PUNGGOL RD,2,"01/29/2021, 03:30:37"
6431,TPE,1,CTE/SLE,PUNGGOL RD,SENGKANG EXIT,1,"01/29/2021, 03:30:37"
6432,TPE,1,CTE/SLE,SENGKANG EXIT,JALAN KAYU,3,"01/29/2021, 03:30:37"
6433,TPE,1,CTE/SLE,JALAN KAYU,SLE/CTE/TPE INTERCHANGE,2,"01/29/2021, 03:30:37"
6434,TPE,2,PIE,SLE/CTE/TPE INTERCHANGE,JALAN KAYU,1,"01/29/2021, 03:30:37"
6435,TPE,2,PIE,JALAN KAYU,SENGKANG EXIT,2,"01/29/2021, 03:30:37"
6436,TPE,2,PIE,SENGKANG EXIT,PUNGGOL RD,1,"01/29/2021, 03:30:37"
6437,TPE,2,PIE,PUNGGOL RD,LOR HARUS,3,"01/29/2021, 03:30:37"
6438,TPE,2,PIE,LOR HARUS,PASIR RIS DRIVE 12,2,"01/29/2021, 03:30:37"
6439,TPE,2,PIE,PASIR RIS DRIVE 12,ELIAS ROAD,1,"01/29/2021, 03:30:37"
6440,TPE,2,PIE,ELIAS ROAD,PASIR RIS DRIVE 8,1,"01/29/2021, 03:30:37"
6441,TPE,2,PIE,PASIR RIS DRIVE 8,TAMPINES AVE 7,2,"01/29/2021, 03:30:37"
6442,TPE,2,PIE,TAMPINES AVE 7,LOYANG AVE,1,"01/29/2021, 03:30:37"
6443,TPE,2,PIE,LOYANG AVE,PIE/TPE INTERCHANGE,1,"01/29/2021, 03:30:37"
6444,AYE,1,TUAS CHECKPOINT,AYE/MCE INTERCHANGE,TELOK BLANGAH RD,2,"01/29/2021, 04:00:38"
6445,AYE,1,TUAS CHECKPOINT,TELOK BLANGAH RD,LOWER DELTA RD,1,"01/29/2021, 04:00:38"
6446,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,4,"01/29/2021, 04:00:38"
6447,AYE,1,TUAS CHECKPOINT,NORMANTON PARK,NORTH BUONA VISTA RD,1,"01/29/2021, 04:00:38"
6448,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,2,"01/29/2021, 04:00:38"
6449,AYE,1,TUAS CHECKPOINT,CLEMENTI RD,WEST COAST RD,1,"01/29/2021, 04:00:38"
6450,AYE,1,TUAS CHECKPOINT,WEST COAST RD,CLEMENTI AVE 6,1,"01/29/2021, 04:00:38"
6451,AYE,1,TUAS CHECKPOINT,CLEMENTI AVE 6,JURONG TOWN HALL RD,2,"01/29/2021, 04:00:38"
6452,AYE,1,TUAS CHECKPOINT,JURONG TOWN HALL RD,PENJURU RD,1,"01/29/2021, 04:00:38"
6453,AYE,1,TUAS CHECKPOINT,PENJURU RD,JURONG PORT RD,2,"01/29/2021, 04:00:38"
6454,AYE,1,TUAS CHECKPOINT,JURONG PORT RD,JURONG PIER RD,1,"01/29/2021, 04:00:38"
6455,AYE,1,TUAS CHECKPOINT,JURONG PIER RD,PIONEER CIRCUS,2,"01/29/2021, 04:00:38"
6456,AYE,1,TUAS CHECKPOINT,PIONEER CIRCUS,BENOI RD,2,"01/29/2021, 04:00:38"
6457,AYE,1,TUAS CHECKPOINT,BENOI RD,AYE/PIE INTERCHANGE,2,"01/29/2021, 04:00:38"
6458,AYE,1,TUAS CHECKPOINT,AYE/PIE INTERCHANGE,TUAS WEST RD,2,"01/29/2021, 04:00:38"
6459,AYE,1,TUAS CHECKPOINT,TUAS WEST RD,TUAS WEST DRIVE,2,"01/29/2021, 04:00:38"
6460,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,1,"01/29/2021, 04:00:38"
6461,AYE,2,CITY,TUAS CHECKPOINT,TUAS WEST RD,1,"01/29/2021, 04:00:38"
6462,AYE,2,CITY,TUAS WEST RD,AYE/PIE INTERCHANGE,2,"01/29/2021, 04:00:38"
6463,AYE,2,CITY,AYE/PIE INTERCHANGE,BENOI RD,2,"01/29/2021, 04:00:38"
6464,AYE,2,CITY,BENOI RD,PIONEER CIRCUS,2,"01/29/2021, 04:00:38"
6465,AYE,2,CITY,PIONEER CIRCUS,JALAN BOON LAY,2,"01/29/2021, 04:00:38"
6466,AYE,2,CITY,JALAN BOON LAY,YUAN CHING RD,2,"01/29/2021, 04:00:38"
6467,AYE,2,CITY,YUAN CHING RD,JURONG TOWN HALL RD,3,"01/29/2021, 04:00:38"
6468,AYE,2,CITY,JURONG TOWN HALL RD,CLEMENTI AVE 6,2,"01/29/2021, 04:00:38"
6469,AYE,2,CITY,CLEMENTI AVE 6,CLEMENTI AVE 2,1,"01/29/2021, 04:00:38"
6470,AYE,2,CITY,CLEMENTI AVE 2,CLEMENTI RD,1,"01/29/2021, 04:00:38"
6471,AYE,2,CITY,CLEMENTI RD,NORTH BUONA VISTA RD,2,"01/29/2021, 04:00:38"
6472,AYE,2,CITY,NORTH BUONA VISTA RD,PORTSDOWN RD,1,"01/29/2021, 04:00:38"
6473,AYE,2,CITY,PORTSDOWN RD,ALEXANDRA RD,2,"01/29/2021, 04:00:38"
6474,AYE,2,CITY,ALEXANDRA RD,LOWER DELTA RD,4,"01/29/2021, 04:00:38"
6475,AYE,2,CITY,LOWER DELTA RD,KEPPEL RD,1,"01/29/2021, 04:00:38"
6476,AYE,2,CITY,KEPPEL RD,AYE/MCE INTERCHANGE,2,"01/29/2021, 04:00:38"
6477,BKE,1,WOODLANDS CENTRE,BKE/PIE INTERCHANGE,DIARY FARM,2,"01/29/2021, 04:00:38"
6478,BKE,1,WOODLANDS CENTRE,DIARY FARM,BUKIT PANJANG RD,1,"01/29/2021, 04:00:38"
6479,BKE,1,WOODLANDS CENTRE,BUKIT PANJANG RD,BKE/KJE INTERCHANGE,2,"01/29/2021, 04:00:38"
6480,BKE,1,WOODLANDS CENTRE,BKE/KJE INTERCHANGE,MANDAI RD,2,"01/29/2021, 04:00:38"
6481,BKE,1,WOODLANDS CENTRE,MANDAI RD,BKE/SLE INTERCHANGE,1,"01/29/2021, 04:00:38"
6482,BKE,1,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,WOODLANDS AVE 3,1,"01/29/2021, 04:00:38"
6483,BKE,1,WOODLANDS CENTRE,WOODLANDS AVE 3,WOODLANDS CENTRE,1,"01/29/2021, 04:00:38"
6484,BKE,2,PIE,WOODLANDS CENTRE,BKE/SLE INTERCHANGE,1,"01/29/2021, 04:00:38"
6485,BKE,2,PIE,BKE/SLE INTERCHANGE,MANDAI RD,2,"01/29/2021, 04:00:38"
6486,BKE,2,PIE,MANDAI RD,BKE/KJE INTERCHANGE,2,"01/29/2021, 04:00:38"
6487,BKE,2,PIE,BKE/KJE INTERCHANGE,BUKIT PANJANG RD,2,"01/29/2021, 04:00:38"
6488,BKE,2,PIE,BUKIT PANJANG RD,DIARY FARM ROAD,1,"01/29/2021, 04:00:38"
6489,BKE,2,PIE,DIARY FARM ROAD,BKE/PIE INTERCHANGE,3,"01/29/2021, 04:00:38"
6490,CTE,1,SLE/CTE INTERCHANGE,AYE/CTE INTERCHANGE,OUTRAM RD,1,"01/29/2021, 04:00:38"
6491,CTE,1,SLE/CTE INTERCHANGE,OUTRAM RD,CLEMENCEAU AVE,1,"01/29/2021, 04:00:38"
6492,CTE,1,SLE/CTE INTERCHANGE,CLEMENCEAU AVE,MOULMEIN RD,4,"01/29/2021, 04:00:38"
6493,CTE,1,SLE/CTE INTERCHANGE,MOULMEIN RD,JALAN BAHAGIA,1,"01/29/2021, 04:00:38"
6494,CTE,1,SLE/CTE INTERCHANGE,JALAN BAHAGIA,CTE/PIE INTERCHANGE,1,"01/29/2021, 04:00:38"
6495,CTE,1,SLE/CTE INTERCHANGE,CTE/PIE INTERCHANGE,BRADDELL RD,2,"01/29/2021, 04:00:38"
6496,CTE,1,SLE/CTE INTERCHANGE,BRADDELL RD,AMK AVE 1,1,"01/29/2021, 04:00:38"
6497,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 1,AMK AVE 3,2,"01/29/2021, 04:00:38"
6498,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 3,AMK AVE 5,1,"01/29/2021, 04:00:38"
6499,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 5,YIO CHU KANG,1,"01/29/2021, 04:00:38"
6500,CTE,1,SLE/CTE INTERCHANGE,YIO CHU KANG,SLE/CTE INTERCHANGE,1,"01/29/2021, 04:00:38"
6501,CTE,2,CITY,SLE/CTE INTERCHANGE,AMK AVE 5,2,"01/29/2021, 04:00:38"
6502,CTE,2,CITY,AMK AVE 5,AMK AVE 3,1,"01/29/2021, 04:00:38"
6503,CTE,2,CITY,AMK AVE 3,AMK AVE 1,1,"01/29/2021, 04:00:38"
6504,CTE,2,CITY,AMK AVE 1,BRADDELL RD,2,"01/29/2021, 04:00:38"
6505,CTE,2,CITY,BRADDELL RD,CTE/PIE INTERCHANGE,2,"01/29/2021, 04:00:38"
6506,CTE,2,CITY,CTE/PIE INTERCHANGE,MOULMEIN RD,4,"01/29/2021, 04:00:38"
6507,CTE,2,CITY,MOULMEIN RD,BUKIT TIMAH RD,2,"01/29/2021, 04:00:38"
6508,CTE,2,CITY,BUKIT TIMAH RD,CAIRNHILL CIRCLE,1,"01/29/2021, 04:00:38"
6509,CTE,2,CITY,CAIRNHILL CIRCLE,ORCHARD RD,1,"01/29/2021, 04:00:38"
6510,CTE,2,CITY,ORCHARD RD,HAVELOCK RD,2,"01/29/2021, 04:00:38"
6511,CTE,2,CITY,HAVELOCK RD,OUTRAM RD,1,"01/29/2021, 04:00:38"
6512,CTE,2,CITY,OUTRAM RD,AYE/CTE INTERCHANGE,1,"01/29/2021, 04:00:38"
6513,ECP,1,CITY,CHANGI AIRPORT,ECP/PIE INTERCHANGE,1,"01/29/2021, 04:00:38"
6514,ECP,1,CITY,ECP/PIE INTERCHANGE,XILIN AVE,2,"01/29/2021, 04:00:38"
6515,ECP,1,CITY,XILIN AVE,ECP SERVICE RD,1,"01/29/2021, 04:00:38"
6516,ECP,1,CITY,ECP SERVICE RD,BEDOK RD,4,"01/29/2021, 04:00:38"
6517,ECP,1,CITY,BEDOK RD,MARINE PARADE,3,"01/29/2021, 04:00:38"
6518,ECP,1,CITY,MARINE PARADE,FORT RD,3,"01/29/2021, 04:00:38"
6519,ECP,1,CITY,FORT RD,ROCHOR RD,3,"01/29/2021, 04:00:38"
6520,ECP,2,CHANGI AIRPORT,ROCHOR RD,FORT RD,3,"01/29/2021, 04:00:38"
6521,ECP,2,CHANGI AIRPORT,FORT RD,TANJONG KATONG ROAD,1,"01/29/2021, 04:00:38"
6522,ECP,2,CHANGI AIRPORT,TANJONG KATONG ROAD,MARINE PARADE,2,"01/29/2021, 04:00:38"
6523,ECP,2,CHANGI AIRPORT,MARINE PARADE,MARINE VISTA,1,"01/29/2021, 04:00:38"
6524,ECP,2,CHANGI AIRPORT,MARINE VISTA,SIGLAP RD,1,"01/29/2021, 04:00:38"
6525,ECP,2,CHANGI AIRPORT,SIGLAP RD,BEDOK RD,1,"01/29/2021, 04:00:38"
6526,ECP,2,CHANGI AIRPORT,BEDOK RD,ECP SERVICE RD,1,"01/29/2021, 04:00:38"
6527,ECP,2,CHANGI AIRPORT,ECP SERVICE RD,BAYSHORE RD,1,"01/29/2021, 04:00:38"
6528,ECP,2,CHANGI AIRPORT,BAYSHORE RD,XILIN AVE,4,"01/29/2021, 04:00:38"
6529,ECP,2,CHANGI AIRPORT,XILIN AVE,CHANGI AIRPORT,2,"01/29/2021, 04:00:38"
6530,KJE,1,PIE,BKE/KJE INTERCHANGE,WOODLANDS RD,2,"01/29/2021, 04:00:38"
6531,KJE,1,PIE,WOODLANDS RD,CHOA CHU KANG WAY,2,"01/29/2021, 04:00:38"
6532,KJE,1,PIE,CHOA CHU KANG WAY,SUNGEI TENGAH,1,"01/29/2021, 04:00:38"
6533,KJE,1,PIE,SUNGEI TENGAH,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4,"01/29/2021, 04:00:38"
6534,KJE,2,BKE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),SUNGEI TENGAH,3,"01/29/2021, 04:00:38"
6535,KJE,2,BKE,SUNGEI TENGAH,CHOA CHU KANG WAY,2,"01/29/2021, 04:00:38"
6536,KJE,2,BKE,CHOA CHU KANG WAY,WOODLANDS RD,1,"01/29/2021, 04:00:38"
6537,KJE,2,BKE,WOODLANDS RD,BKE/KJE INTERCHANGE,3,"01/29/2021, 04:00:38"
6538,PIE,1,UPPER JURONG RD,PIE/ECP INTERCHANGE,CHANGI SOUTH,1,"01/29/2021, 04:00:38"
6539,PIE,1,UPPER JURONG RD,CHANGI SOUTH,PIE/TPE INTERCHANGE,1,"01/29/2021, 04:00:38"
6540,PIE,1,UPPER JURONG RD,PIE/TPE INTERCHANGE,SIMEI,2,"01/29/2021, 04:00:38"
6541,PIE,1,UPPER JURONG RD,SIMEI,TAMPINES TOWN,1,"01/29/2021, 04:00:38"
6542,PIE,1,UPPER JURONG RD,TAMPINES TOWN,TAMPINES AVE 5,1,"01/29/2021, 04:00:38"
6543,PIE,1,UPPER JURONG RD,TAMPINES AVE 5,JALAN EUNOS,4,"01/29/2021, 04:00:38"
6544,PIE,1,UPPER JURONG RD,JALAN EUNOS,PAYA LEBAR WAY,2,"01/29/2021, 04:00:38"
6545,PIE,1,UPPER JURONG RD,PAYA LEBAR WAY,BENDEMEER EXIT,2,"01/29/2021, 04:00:38"
6546,PIE,1,UPPER JURONG RD,BENDEMEER EXIT,PIE/CTE (CITY) INTERCHANGE,1,"01/29/2021, 04:00:38"
6547,PIE,1,UPPER JURONG RD,PIE/CTE (CITY) INTERCHANGE,PIE/CTE (SLE) INTERCHANGE,1,"01/29/2021, 04:00:38"
6548,PIE,1,UPPER JURONG RD,PIE/CTE (SLE) INTERCHANGE,KIM KEAT LINK,1,"01/29/2021, 04:00:38"
6549,PIE,1,UPPER JURONG RD,KIM KEAT LINK,THOMSON RD,1,"01/29/2021, 04:00:38"
6550,PIE,1,UPPER JURONG RD,THOMSON RD,WHITLEY RD,1,"01/29/2021, 04:00:38"
6551,PIE,1,UPPER JURONG RD,WHITLEY RD,ADAM RD,2,"01/29/2021, 04:00:38"
6552,PIE,1,UPPER JURONG RD,ADAM RD,ENG NEO AVE,2,"01/29/2021, 04:00:38"
6553,PIE,1,UPPER JURONG RD,ENG NEO AVE,PIE/BKE INTERCHANGE,2,"01/29/2021, 04:00:38"
6554,PIE,1,UPPER JURONG RD,PIE/BKE INTERCHANGE,CLEMENTI RD,2,"01/29/2021, 04:00:38"
6555,PIE,1,UPPER JURONG RD,CLEMENTI RD,CLEMENTI AVE 6,3,"01/29/2021, 04:00:38"
6556,PIE,1,UPPER JURONG RD,CLEMENTI AVE 6,BUKIT BATOK EAST AVE 3,0,"01/29/2021, 04:00:38"
6557,PIE,1,UPPER JURONG RD,BUKIT BATOK EAST AVE 3,JURONG TOWN HALL RD,3,"01/29/2021, 04:00:38"
6558,PIE,1,UPPER JURONG RD,JURONG TOWN HALL RD,JURONG EAST AVE 1,1,"01/29/2021, 04:00:38"
6559,PIE,1,UPPER JURONG RD,JURONG EAST AVE 1,JURONG WEST AVE 2,1,"01/29/2021, 04:00:38"
6560,PIE,1,UPPER JURONG RD,JURONG WEST AVE 2,PIE/KJE INTERCHANGE,1,"01/29/2021, 04:00:38"
6561,PIE,1,UPPER JURONG RD,PIE/KJE INTERCHANGE,JALAN BAHAR,2,"01/29/2021, 04:00:38"
6562,PIE,1,UPPER JURONG RD,JALAN BAHAR,PIONEER RD NORTH,1,"01/29/2021, 04:00:38"
6563,PIE,1,UPPER JURONG RD,PIONEER RD NORTH,UPPER JURONG RD,3,"01/29/2021, 04:00:38"
6564,PIE,2,CHANGI AIRPORT,UPPER JURONG RD,PIONEER RD NORTH,3,"01/29/2021, 04:00:38"
6565,PIE,2,CHANGI AIRPORT,PIONEER RD NORTH,JALAN BAHAR,1,"01/29/2021, 04:00:38"
6566,PIE,2,CHANGI AIRPORT,JALAN BAHAR,PIE/KJE INTERCHANGE,1,"01/29/2021, 04:00:38"
6567,PIE,2,CHANGI AIRPORT,PIE/KJE INTERCHANGE,JURONG RD,2,"01/29/2021, 04:00:38"
6568,PIE,2,CHANGI AIRPORT,JURONG RD,JURONG TOWN HALL RD,3,"01/29/2021, 04:00:38"
6569,PIE,2,CHANGI AIRPORT,JURONG TOWN HALL RD,BUKIT BATOK EAST AVE 3,3,"01/29/2021, 04:00:38"
6570,PIE,2,CHANGI AIRPORT,BUKIT BATOK EAST AVE 3,CLEMENTI AVE 6,1,"01/29/2021, 04:00:38"
6571,PIE,2,CHANGI AIRPORT,CLEMENTI AVE 6,BUKIT TIMAH RD,2,"01/29/2021, 04:00:38"
6572,PIE,2,CHANGI AIRPORT,BUKIT TIMAH RD,PIE/BKE INTERCHANGE,2,"01/29/2021, 04:00:38"
6573,PIE,2,CHANGI AIRPORT,PIE/BKE INTERCHANGE,ENG NEO AVE,2,"01/29/2021, 04:00:38"
6574,PIE,2,CHANGI AIRPORT,ENG NEO AVE,LORNIE RD,2,"01/29/2021, 04:00:38"
6575,PIE,2,CHANGI AIRPORT,LORNIE RD,WHITLEY RD,2,"01/29/2021, 04:00:38"
